y/delta,y^+,U,dU/dy,k,u'u',v'v',w'w',u'v',epsilon,b_11,b_22,b_33,b_12,phi_11,phi_22,phi_33,phi_12
0.0,0.0,0.0,1.0,3.685478858519595e-36,0.0,0.0,7.37095771703919e-36,0.0,0.595560567299266,-0.3333333333333333,-0.3333333333333333,0.6666666666666667,0.0,2.6143210760734173e-22,2.379481408123721e-19,2.441275437369437e-22,0.1533664458992883
1.137017775942883e-05,0.005700667374353908,0.005700667374090392,0.9999999997862072,4.836093254665479e-06,6.812340365807908e-06,1.9765708096676631e-13,2.859845945865968e-06,-2.075017192118809e-10,0.5949510557458598,0.37098935101894864,-0.33333331289771817,-0.03765603812123047,-2.1453444783317578e-05,5.76569268778809e-05,-0.0003081592421826902,0.000250502315304809,0.1533632809318395
5.684907886405188e-05,0.02850242942539999,0.02850242924016876,0.9999999739890428,0.0001206483191934814,0.0001702068037795842,1.226253934021451e-10,7.108971198198523e-05,-2.600000388669794e-08,0.5925436499347124,0.37205073217787715,-0.333332825139791,-0.03871790703808575,-0.00010775120640098696,0.0002835408386975048,-0.001526677576794251,0.001243136738096747,0.153328252827163
0.0001591698193881275,0.07980299126064701,0.0798029798188272,0.9999994255115182,0.000941500263559116,0.001332727123892426,7.413167252552353e-09,0.0005502659900585537,-5.738150493670846e-07,0.5872753026836193,0.3744344578589764,-0.33332939644263904,-0.04110506141633724,-0.00030473440718854094,0.0007643425728505022,-0.004186978384446001,0.003422635811595491,0.1530745718497154
0.0003410564671805227,0.1709955214777642,0.1709952785160244,0.9999942975268874,0.004288545683731916,0.006106706929506329,1.517572019358628e-07,0.002470232680755568,-5.698570664304537e-06,0.578462500779383,0.3786454328800463,-0.33331564001569985,-0.04532979286434641,-0.0006643943057341539,0.001527638252359165,-0.00864669970827661,0.007119061455917429,0.152194670600119
0.0006252204245906778,0.3134668385714681,0.3134640643037451,0.9999643876741872,0.01424109298878279,0.02046328960042876,1.637288221796063e-06,0.008017259088915008,-3.560035393153443e-05,0.5660347416297735,0.3851259034874282,-0.33327584869282556,-0.05185005479460314,-0.001249916490243255,0.002496893156231641,-0.01496152289172298,0.01246462973549134,0.1499757143170272
0.001034356813211845,0.5185955983518106,0.5185745003065568,0.9998357825396432,0.03834850053097079,0.05580082342109364,1.148854802096127e-05,0.02088468909282697,-0.00016418555450924,0.5505504635969746,0.39421562749276345,-0.3331835419743246,-0.06103208551843897,-0.002140703707262836,0.003450186375813526,-0.02277453440605462,0.01932434803024109,0.1453061026063103
0.001591140861214257,0.7977504826609803,0.7976301630823366,0.999389443753208,0.0888813648564286,0.1314417633987542,5.89064592965146e-05,0.0462620598548065,-0.0006104802199126257,0.532942955964561,0.40608917447285336,-0.33300195645027314,-0.07308721802258006,-0.0034342419296707672,0.004002829216790331,-0.03128242738225705,0.02727959816546677,0.1368594603823026
0.002306854116087109,1.156587722304212,1.156045866259443,0.9981010875244072,0.1822091173595447,0.2746865866287735,0.0002327890922453463,0.08949885899807057,-0.001898752908140794,0.5141993206612602,0.420434070321741,-0.3326945368350604,-0.08773953348668054,-0.005210367449379808,0.003650316169715401,-0.03923293694627518,0.03558262077655968,0.1238554831879557
0.00318138264881318,1.595050196676604,1.59305821049771,0.9949495042117652,0.3365369753221768,0.518111697789388,0.0007367313507956807,0.1542255215041699,-0.00505019267302181,0.49437626290500675,0.43643601711231145,-0.33223875620686694,-0.10419726090544446,-0.007503176535337776,0.00193786069210093,-0.04540026724701532,0.04346240655491443,0.106812818336803
0.004214587249764312,2.113068110230344,2.106879044201531,0.9882464698324,0.5704077455436435,0.8971166657240601,0.00194538692648075,0.2417534384367461,-0.01175299434121392,0.4721478033645492,0.453048577442648,-0.33162807341910594,-0.1214205040235419,-0.010302274498404988,-0.001408118326462722,-0.04905225621668564,0.0504603745431482,0.08761033232584663
0.005406303450860905,2.71055900358482,2.693859009447941,0.9756431836500294,0.8991603943631623,1.443034910142891,0.004434365873319086,0.3508515127101152,-0.02435593007130205,0.4459191189216431,0.46910131525065607,-0.3308674963696958,-0.13823381888095984,-0.013543707120547905,-0.006429670579971425,-0.05001027216253175,0.0564399427425032,0.06916876976391713
0.00675634155175231,3.387427766652685,3.347489984376931,0.9544587420427444,1.329751574268744,2.172348695641266,0.008963558680632965,0.4781908942155895,-0.04553988370787498,0.4156188773719938,0.4834916803297948,-0.32996294488857353,-0.15352873544122106,-0.01712345545930947,-0.012943850653013,-0.04854139497027071,0.0614852456232837,0.05472215252899683
0.008264486650013891,4.143566653779763,4.057583857995314,0.9223411038527602,1.855487272875259,3.075313172997648,0.01641331528383795,0.6192480574690324,-0.07765687143509215,0.3837186105214732,0.4953743646268229,-0.32891042094698103,-0.16646394367984163,-0.020926274345917564,-0.02059848282019521,-0.04515063640895026,0.06574911922914538,0.04690886787864434
0.00993049867535567,4.978855300896238,4.810069321208002,0.8780448396141768,2.453617784497761,4.110242798803812,0.02769215022065672,0.769300619971054,-0.1219522738949166,0.354340415786605,0.5042549057096013,-0.32769020700868345,-0.1765646987009175,-0.024851522243078177,-0.02895398216808512,-0.04037106494479163,0.0693250471128768,0.04699589651826779
0.0117541124278373,5.89316074467651,5.587707988342272,0.8219764075182242,3.088088275970199,5.208376177768063,0.0436416208726168,0.9241587532997187,-0.1780195633447224,0.3310570164107173,0.509967717724173,-0.32626721070785464,-0.1837005070163182,-0.02882358718984372,-0.03756045721535504,-0.03463194840138476,0.07219240561674,0.05453725422107564
0.01373503762008343,6.886337443704699,6.371677517089569,0.7562468195528191,3.716981343631518,6.288550950628435,0.06495690880674967,1.080454827827851,-0.2437476641463424,0.31514455064771657,0.5125884469041315,-0.3245954755393948,-0.1879929713647367,-0.032788389503752416,-0.04600874652962911,-0.02823113683955217,0.07423988336918161,0.06759351296208232
0.01587295892349216,7.958227301642201,7.143607021801233,0.6842192357549823,4.301520976219526,7.275364209134822,0.09212845593368264,1.235549287370547,-0.3157734008606043,0.3054124560641124,0.512340121399987,-0.32262451005396253,-0.1897156113460244,-0.036704854237178196,-0.05395477317024393,-0.0213814825800584,0.07533625575030244,0.08338779559372131
0.01816753601842991,9.108659692393887,7.887489211663754,0.6097653144983748,4.813004684035584,8.113346817138725,0.1254012564922473,1.387261294440195,-0.3902251829728972,0.29930885709176963,0.5095234006368368,-0.32030599752913236,-0.18921740310770438,-0.04053862489135406,-0.06113037515637523,-0.01427528691451554,0.07540566207089078,0.099100678842993
0.02061840364840439,10.33745148726882,8.590996829603414,0.5365227140313702,5.235687964752406,8.772990255371989,0.1647486661432467,1.533637007989578,-0.463465505580806,0.29426323905445756,0.5044734949606118,-0.31760009376172743,-0.1868734011988843,-0.04426022985908817,-0.06735107893476011,-0.007123094007600793,0.07447417294236072,0.1125054446791292
0.02322517167820681,11.64440708413101,9.246001505262148,0.4673744744256255,5.565870039777907,9.249011558258466,0.2098629912987132,1.672865529998633,-0.5326115549314784,0.28849767019210504,0.4975351106078701,-0.3144806661133952,-0.1830544444944749,-0.04784620833086601,-0.07252046298955796,-0.0001543938808390836,0.07267485687039678,0.122278365417006
0.02598742515601504,13.02931843853608,9.848371532500472,0.4042290353383851,5.808769836770038,9.554038138786613,0.2601683951344023,1.803333139619063,-0.5957551401429171,0.2811774724906627,0.4890471712537729,-0.31093888472844,-0.17810828652533264,-0.05128066328017795,-0.07662527225972114,0.006406984273932315,0.07021828798578858,0.1279871202949634
0.02890472437944613,14.49196509684804,10.39729435419545,0.3480558149725994,5.974893275312795,9.71118797119084,0.314859106619054,1.923739472815699,-0.6519270182323786,0.27217042465275054,0.47933289547746044,-0.30698482030465746,-0.17234807517280254,-0.05455553665920914,-0.07971911787892837,0.01237256511555212,0.06734655276337642,0.1298733957117404
0.03197660496554977,16.03211423133192,10.8944023026331,0.2990720821872596,6.076979442002397,9.74780237850065,0.372959507286502,2.033196998217641,-0.7009099669288024,0.26172069904394885,0.4686936005679518,-0.3026470762177744,-0.16604652435017736,-0.05766927250767931,-0.08189885323355711,0.01760978497065463,0.06428906826290218,0.1285692277257168
0.03520257792472925,17.64952067721551,11.34291848801562,0.2569787213674191,6.127910561243095,9.691153799645418,0.4333968302884811,2.131270492552289,-0.7430030168976708,0.2502051970620429,0.4574055084619924,-0.2979708042985947,-0.15943470416339778,-0.060624499123478295,-0.08328018699668871,0.02204841961532452,0.06123176738136425,0.1248495936032005
0.03858212973858088,19.34392697171572,11.74694538680886,0.2211761983158259,6.139518260257123,9.566008848786646,0.4950750332522061,2.217952638475393,-0.7788054577882941,0.23800163639578217,0.4457187390996284,-0.2930146135033941,-0.15270412559623434,-0.0634256162107805,-0.08397801826607758,0.02567481650209677,0.05830320176398078,0.1194674171290332
0.0421147224416365,21.11506339502187,12.11093691495063,0.1909300077569762,6.122039151457328,9.393544631092569,0.5569401021616254,2.29359356966046,-0.8090513974238716,0.22543843500128655,0.4338574995492424,-0.28784684685529044,-0.14601065269395197,-0.06607695388809136,-0.0840939519906625,0.02851873502438342,0.05557521696627894,0.1130684500315386
0.04579979370699805,22.96264801323024,12.43934391653966,0.1654818460556633,6.083970548932648,9.19110259370096,0.6180307043089738,2.358807799855362,-0.8344988269539366,0.21278768760761332,0.42202063491635006,-0.28254160946335183,-0.13947902545299817,-0.06858176089464621,-0.0837108082581859,0.03063813016291706,0.05307267809526869,0.1061606316976187
0.04963675693585101,24.8863867232235,12.73640036140882,0.144115477157239,6.032145659104382,8.97240021740677,0.6775120912463432,2.414379009555651,-0.8558640552471476,0.20027135995531098,0.41038214739818973,-0.2771748675456441,-0.1332072798525455,-0.07094192544533327,-0.08289277451452542,0.03210585824634201,0.05078691626818361,0.09911490206674752
0.05362500135083959,26.8859732994862,13.00601178385758,0.126188977591248,5.971912004247233,8.747957233708977,0.7346940608060586,2.461172713979432,-0.8737893468645178,0.18806921200842996,0.39909182861542075,-0.2718208679551142,-0.1272709606603065,-0.07315825704088384,-0.08168919861828015,0.03300009532786003,0.04868910329041996,0.09218602431219844
0.05776389209329269,28.96108944285097,13.25171004817433,0.1111447355358926,5.907348672478967,8.525595572420405,0.7890353354820946,2.500066437055434,-0.8888322926242582,0.17632289873977824,0.3882759744208603,-0.2665491142844362,-0.12172686013642425,-0.07523106743005806,-0.08014004133585825,0.03339840952666302,0.04674163180919504,0.0855401388920573
0.06205277032428169,31.11140483116587,13.47664706387619,0.09850736936228224,5.841485894015358,8.310931445060993,0.8401375021065756,2.531902840863149,-0.9014675242384969,0.16513731299494538,0.3780380194226151,-0.2614220493424482,-0.1166159700801668,-0.07716080639363149,-0.07828184023335022,0.03337513607351687,0.0449067041598335,0.0792780803300251
0.06649095332949628,33.33657717187602,13.6836096290615,0.08787588572216048,5.776504997473172,8.107819099030845,0.8877322657688065,2.557458630146692,-0.9120953686939076,0.1545828466549472,0.36845945508955086,-0.2564934218161504,-0.11196603327340032,-0.0789487215100556,-0.07615257446867431,0.03300096815342395,0.0431516063152503,0.07345686330607604
0.07107773462792077,35.63625225651064,13.87504416406177,0.07891400329509525,5.713913386446593,7.91872930572337,0.9316658387067056,2.57743162846311,-0.921052462658191,0.14469888207364057,0.35960063067341924,-0.2518072604218487,-0.10779337025157049,-0.08059734199357381,-0.07379402637740586,0.03234295822597985,0.04145106815142618,0.06810434020703382
0.07581238408429336,38.01006401706675,14.05308594402396,0.07134092445316481,5.654691277933752,7.745059463564893,0.9718823945121792,2.592440697790431,-0.9286203809925326,0.13549891072816853,0.3515015305776607,-0.24739739565405217,-0.10410413492360865,-0.08211061712743532,-0.07125180620120412,0.03146401534987567,0.03978779085132841,0.06322453269460736
0.08069414802533059,40.45763458428067,14.21958948935126,0.06492246051552274,5.599414175718717,7.587391750684482,1.008407089618481,2.603029511134473,-0.9350335397670202,0.1269765974287097,0.3441832347021609,-0.24328756622511205,-0.1008956684770487,-0.08349387189660812,-0.06857406169581041,0.03042203978986685,0.03815202190594373,0.05880409135455238
0.08572224935969941,42.9785743477784,14.37615735583344,0.05946319523065457,5.548359796768109,7.445710930227802,1.041329773809783,2.609678889498634,-0.940487199065684,0.11910942609348499,0.33764973219937516,-0.23949210710136182,-0.09815762509801315,-0.08475362391003491,-0.06580889492273233,0.02926863278433399,0.03654026213839817,0.05482035633655327
0.09089588770171653,45.5724820180948,14.52416665867652,0.05479985704477631,5.501589849583844,7.319573453064335,1.070790341153624,2.612815904949729,-0.9451443161949744,0.11186357090691927,0.33189014326025607,-0.2360168875031683,-0.09587325575708783,-0.08589738076044216,-0.06300251439036232,0.02804845518187081,0.03495405920849147,0.05124702514993061
0.09621423949875518,48.23894469055153,14.66479356533201,0.05079643940253863,5.459010914703986,7.208238353374707,1.096966034331887,2.612817441701378,-0.9491411658716368,0.10519869215759961,0.32688135262370815,-0.23286036749100636,-0.09402098513270166,-0.086933437274791,-0.06019783095640336,0.02679956113829438,0.03339826981810896,0.04805305835025133
0.1016764581623409,50.97753791098458,14.79903763556037,0.04734027285967926,5.420424402244127,7.110769206560592,1.120060068187564,2.610019529740096,-0.95259067110341,0.09907236404768804,0.32259032493377954,-0.23001484892426705,-0.09257547600951252,-0.08787048766043347,-0.05743141355702983,0.02555247329209196,0.03187894026493789,0.04520287337367011
0.1072816742029136,53.78782574330978,14.92774418348504,0.04433789965755362,5.385570683339779,7.026117440686712,1.140291513229431,2.604732412763414,-0.955586309702103,0.09344031164511071,0.31897612965653627,-0.22746790325394417,-0.09150822640259212,-0.08871727490813572,-0.05473248605176235,0.02433044031433202,0.03040204573743041,0.0426605935969801
0.1130289953682343,56.66936083891619,15.05162476434041,0.04171241490274798,5.354156929818117,6.953183516254805,1.157886866537431,2.597243476843997,-0.9582049685576084,0.0882590472120108,0.31599237820226483,-0.22520362386507117,-0.09078875433719374,-0.08948233878066018,-0.05212395569624639,0.02315097621158471,0.02897297948466172,0.04039302910595361
0.1189175067854171,59.62168450787622,15.17127684307802,0.03940062796031561,5.325878326142863,6.890865780328948,1.173073486728355,2.587817385228424,-0.9605097637797788,0.08348721608122353,0.3135896114234134,-0.2232037533004822,-0.09038585812293104,-0.09017383659188892,-0.0496227434598608,0.02202562891820367,0.02759711454165716,0.03836935493656916
0.1249462711065602,62.64432679196094,15.28720047514505,0.03735065079586573,5.30043089404998,6.83809122081633,1.186075167371943,2.576695399911687,-0.962552977809241,0.0790865310021616,0.3117171689279505,-0.2214485459377108,-0.09026862299023966,-0.09079950263003699,-0.04724045734560701,0.0209612247652305,0.02627923258037649,0.03655595957218603
0.1311143286579557,65.7368065394494,15.39981382478507,0.03552012334418146,5.277520683031788,6.793833091548144,1.197108034922576,2.564100239592855,-0.96437718695514,0.07502217976043837,0.3103243138447805,-0.21991757365933512,-0.0904067401854452,-0.09136649999836025,-0.04498424775528081,0.01996176876224127,0.0250224789930394,0.03492183379169882
0.1374206975928525,68.89863148171935,15.5094659438226,0.03387404171646491,5.256872767763025,6.757128518026515,1.206377402976883,2.550239614522652,-0.9660174486275468,0.07126182984947473,0.3093613652585349,-0.21859045707667274,-0.09077090818186215,-0.09188137998616804,-0.04285684700068465,0.01902847914018466,0.02382836786050009,0.03344087465144245
0.1438643740477492,72.12929831160781,15.61644680936652,0.03238335084493778,5.238228099254397,6.72708177210038,1.214076091656897,2.535298334751517,-0.9675021819689744,0.06777635019192473,0.30878091261348833,-0.21744719123981632,-0.09133372137367199,-0.09235013859998646,-0.0408573689444565,0.01816017031127497,0.02269719863318148,0.03209314190095404
0.1504443323021919,75.42829276352889,15.72099678312833,0.03102455602909818,5.22134477838834,6.702862352835472,1.220382720916759,2.519444483024448,-0.9688555070830908,0.06453975333961416,0.30853793138177216,-0.21646854344548266,-0.09206938793628955,-0.09277835004243343,-0.03898346409619132,0.01735489732014753,0.0216285667760437,0.0308606755528499
0.1571595249420504,78.7950896953357,15.82331664981391,0.029778754836787,5.206001130974071,6.683710851282276,1.225461461905578,2.502829948760288,-0.9700965163152654,0.06152968482511095,0.3085903508084446,-0.21563633029058837,-0.0929540205178562,-0.09317098593616277,-0.03723017206988809,0.0166090876330601,0.02062108443682801,0.02972487597343355
0.1640088830262488,82.22915317191396,15.9235740825949,0.02862992023662611,5.192002228219467,6.668948474940563,1.229461529567311,2.48559445193106,-0.9712405047325046,0.05872492439762099,0.3088994876286481,-0.21493377613698175,-0.09396571149166627,-0.09353236593906274,-0.03559006812879758,0.01591756870452945,0.01967249942426823,0.02867069994810703
0.1709913162569218,85.72993655049336,16.0219082893313,0.02756484778711579,5.17917438498908,6.65796642201909,1.232517470160236,2.467864877798833,-0.9723006053664623,0.05610619949925345,0.30942996512945126,-0.2143455006652087,-0.09508446446424271,-0.09386637068878231,-0.03405628039669531,0.01527578197707696,0.01878049841961831,0.0276853276071925
0.1781057131529707,89.2968825676635,16.11843519788089,0.02657247045684048,5.167357813865898,6.650215249998886,1.234751238690699,2.44974913904221,-0.973288304880232,0.05365720770537023,0.3101498053951231,-0.21385726034130897,-0.09629254505381424,-0.09417659275196173,-0.03262253996181393,0.01467990601914468,0.01794263394266931,0.02675739257457342
0.1853509412269928,92.92942342808055,16.21325025926533,0.02564335494090836,5.156404906153745,6.645203696100269,1.236272584995735,2.431333531211486,-0.9742131001033671,0.05136359931215627,0.31103069713387893,-0.21345595679911805,-0.09757474033476088,-0.09446631110570118,-0.03128182959639032,0.01412572177464339,0.01715610782174698,0.0258785360559987
0.1927258471655524,96.62698089485032,16.30643291272851,0.02477031277945965,5.146185962035341,6.642499803348206,1.237178207650631,2.412693913071847,-0.9750824743975224,0.04921273009788324,0.3120475227367285,-0.21312992280973447,-0.09891759992699378,-0.09473836367272206,-0.03002679303732678,0.01360899354436411,0.01641779949296272,0.02504196693365749
0.2002292570127688,100.3889663815734,16.39805166245356,0.02394761938952153,5.136590912228385,6.641724929771153,1.237551777950299,2.393905116735319,-0.9759019720146124,0.04719244298112327,0.3131776545243509,-0.21286902158484164,-0.10030863293950915,-0.09499510362907614,-0.02885019080319597,0.01312576453071504,0.01572442627248093,0.02424305591146969
0.2078599763571893,104.2147810460377,16.48816538684574,0.02316982090260233,5.127519078455917,6.642543502336302,1.237466579360931,2.375028075214601,-0.9766754483906718,0.045291970542696514,0.314401311891684,-0.21266419876488846,-0.10173711312679545,-0.09523859720915796,-0.02774510663234928,0.01267267741408304,0.01507242921826627,0.02347738798851103
0.2156167905219186,108.103815885544,16.5768225138493,0.02243178965272617,5.118874944506565,6.644652575293294,1.236987771441143,2.356109542278694,-0.9774077534652098,0.043501976811219326,0.31570113687033424,-0.21250719625719278,-0.10319394061314141,-0.09547095446374762,-0.02670592163635845,0.01224712890873878,0.01445879272761972,0.02274009381437124
0.2234984647579742,112.0554518338482,16.66406178154244,0.0217291248126142,5.110572119077958,6.647780525678016,1.236172785702726,2.337190926775175,-0.9781041606046512,0.04181400790437246,0.31706160981418646,-0.21239063289789217,-0.10467097691629407,-0.09569419409554476,-0.02572752507859645,0.0118466662988754,0.01388085877972102,0.02202900817265759
0.2315037444408364,116.0690598597058,16.74991434480881,0.02105844038386902,5.102530519142253,6.651684806071574,1.235071851061561,2.318304381151372,-0.9787674696732808,0.040220526994549,0.3184692165110659,-0.21230790816163053,-0.1061613083494353,-0.09591000641754258,-0.02480483734100034,0.01146901794151796,0.01333581939948233,0.02134189674871027
0.2396313552701632,120.1440010670028,16.83440679382088,0.02041710948726462,5.094673732772778,6.656147381705222,1.233729542156561,2.299470541683772,-0.9793990354989646,0.038715089578435044,0.3199123631366751,-0.21225300445767994,-0.1076593586789952,-0.09611989764906165,-0.02393288567040935,0.0111121099783634,0.01282077569204593,0.02067431956602528
0.2478800034726363,124.279626796457,16.91756129429979,0.01980234963325334,5.086939427674883,6.660985007227239,1.232183888305908,2.28070995981662,-0.9800019243131828,0.03729068652868181,0.3213810683154214,-0.21222083476470877,-0.10916023355071244,-0.09632529915548041,-0.0231074614318008,0.01077378818981755,0.01233367324198322,0.02002545293099117
0.2562483760079066,128.4752787288724,16.99939576939566,0.01921224463512633,5.079269230925153,6.666032478808601,1.230468648573051,2.262037334468653,-0.9805799373084628,0.035942170987864,0.32286662139858296,-0.21220679006197676,-0.1106598313366062,-0.09652765907132838,-0.02232500567646747,0.01045243594707718,0.01187256972939024,0.01939444567396461
0.2647351407776085,132.7302889899333,17.07992731887712,0.01864534386886442,5.071604694746281,6.67113508989444,1.228614440835719,2.243459858762404,-0.9811351323373132,0.034664603505763024,0.32436136996295545,-0.2122065386810952,-0.11215483128185999,-0.096728273533787,-0.02158196253701323,0.01014651386452432,0.01143544867248894,0.01878098009677055
0.2733389468374053,137.043980256517,17.15917070215962,0.01809967987369031,5.063892499242399,6.676148826338776,1.226649039127736,2.224987133018288,-0.981670933590706,0.03345296684515408,0.3258580720270277,-0.21221612564070821,-0.11364194638631925,-0.09692849263067614,-0.02087507591640171,0.009854677104527922,0.01102039881187375,0.01818561338416201
